par,est,iter,ln_sigma_eta,ln_kappa2,Estimation model,Operating model
beta[j1],-3.081392970369154,167,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5130226309144643,167,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.945833032718788,167,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.8003343048838585,167,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.658389650830127,167,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.5280001224485951,167,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3268320536430553,168,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5920802675267642,168,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.826434016473677,168,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5502439294576047,168,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.9277951696367452,168,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4872444554635913,168,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.796949889402704,168,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.962073626692826,168,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-1.5542201134380764,168,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2776017152666328,168,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-3.0215450672213127,169,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4157651104014952,169,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.810998215451679,169,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3874681961262367,169,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.794218294032542,169,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5356263595753845,169,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8542428602127243,169,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.0318663066083587,169,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.8814526485597973,169,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.5077893871830478,169,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-4.261276933090104,170,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.1537028236650932,170,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.5399371220724944,170,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3759471498708822,170,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.6589624741173896,170,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.542712853519085,170,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7823753385537047,170,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.797477228670503,170,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.3909758258573865,170,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.6029984930615847,170,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.667672621936191,171,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3944201404974372,171,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.2596360598673226,171,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3684740433248055,171,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7561334636447508,171,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4711443600433498,171,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7101694202836017,171,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.0165064317422705,171,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.9940027442708166,171,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.4022684965523145,171,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.249878380180308,172,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.544689842575189,172,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.214215454341515,172,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.337517909800882,172,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.694932528066849,172,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6134550298513373,172,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.9588447771802597,172,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.8621265000682214,172,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.671828360921184,172,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.8233097503230232,172,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.889053677885536,173,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5357009028740218,173,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.556154076262295,173,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.352943164642437,173,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.4674846039257328,173,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2286943000415478,173,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7850612595654973,173,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.025258986133664,173,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.4309337969232163,173,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.8880613253720704,173,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7457437886395666,174,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.581085879170231,174,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3530749936693036,174,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6388222101630932,174,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.0343059623326942,174,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5330325626879457,174,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7078324542422707,174,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.816465274969495,174,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-1.414186721557464,174,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.9594136678458091,174,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.659847212046734,175,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.625799324847457,175,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.844597549481999,175,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3780385393367527,175,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.2630811566938354,175,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3100084912466825,175,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.922825167752451,175,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.9351121031152267,175,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.0735070324326688,175,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.6094384265123279,175,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5773090159081993,176,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4829539746295035,176,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5210897654413844,176,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6294895992095135,176,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.365989426352202,176,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3186965179035495,176,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.1014577482739183,176,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.7717826339126312,176,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-3.45925235496648,176,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.17266704670684474,176,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-3.1173218748602074,177,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.399978711984224,177,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.0938375048945437,177,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3683407142673056,177,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.1552013582640597,177,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4709724359394172,177,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7523637902764704,177,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.545962898679822,177,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-0.8687118302946689,177,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.477245518763724,177,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7327878531680336,178,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4105364267443212,178,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.9369403851605083,178,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.1650333884648,178,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8224833163443463,178,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6166963577375315,178,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.9668228094297375,178,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.2827244492544976,178,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.814845859969899,178,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.2684532844392315,178,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5577009306581338,179,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6103216347865397,179,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.587343102543894,179,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4154908366140917,179,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5831950879835355,179,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5741787161100698,179,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.980883109833174,179,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.7650314331592045,179,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.489815614658682,179,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,-0.344308707562379,179,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3791392589487264,180,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6212673182318869,180,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.564898105401471,180,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5972801699985428,180,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.2147286461208733,180,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6287596136931894,180,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7998057625420185,180,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.075674056979441,180,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-4.0886608268856115,180,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.2904847139036011,180,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3452842144019117,181,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.630701854300558,181,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3483419898912152,181,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5221251436692915,181,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.365278369879528,181,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6815995841144844,181,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.6627618550943333,181,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.089500431094716,181,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-4.608107321714859,181,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.1570872933344659,181,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-3.4631595386421914,182,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2065393649127298,182,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.675957101015147,182,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3724621596287048,182,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.4884559378150857,182,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.612503657501825,182,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.701591286721672,182,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.360146211005832,182,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.946154995405022,182,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.44644382060439824,182,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8756596214568653,183,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.185228401670536,183,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.782122517148882,183,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3864974970601864,183,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.3927648769323446,183,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4725194876507905,183,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.6678055410709547,183,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.850177287472545,183,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-1.358209001542743,183,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.0979005506533668,183,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8888715390515975,184,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4732668199756316,184,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.2034118094896837,184,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6390113806069087,184,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.814061226953511,184,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2624079478465098,184,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.457107412627385,184,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,3.1275080525099117,184,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-3.556696738726489,184,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.4402881879655671,184,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-3.892893858961734,185,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6790101581507024,185,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.6109661433156877,185,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6022921847241747,185,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.835991260506958,185,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4637740867591071,185,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8999212164938997,185,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.924641136159531,185,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.5938629543607474,185,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.5771524895302407,185,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8937526110871454,186,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4135324666232447,186,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.1060712527022583,186,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5224565874223726,186,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.066575538326819,186,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2980603966883253,186,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8343658861192873,186,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.781247081861318,186,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-5.303838136719453,186,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.1012802183724565,186,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-3.6834706742980843,187,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4082965827389862,187,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.6466581914179703,187,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.1434860871247572,187,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.620682894012221,187,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5940163412155985,187,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.190430147960235,187,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.877297522412119,187,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-1.4994180513791993,187,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.1967374523905872,187,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.742797351108823,188,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3975236750549422,188,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.722553974917188,188,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5190629263546804,188,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5706917860243106,188,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5824249928855876,188,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8255690335814605,188,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.9822333200030804,188,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.6855593285696804,188,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.6987664758840602,188,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.9966111417291748,189,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4045704401555137,189,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-5.270421096913018,189,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.9607699999746797,189,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.076171796574518,189,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3976237012458308,189,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.784039187452387,189,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.956249517510872,189,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.058972504630883,189,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,2.4568409800551474,189,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.1935913573265275,190,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.656625403536747,190,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.711417920256873,190,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.2838160907619498,190,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.8985091373603145,190,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.6799305436557053,190,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.6484621244842446,190,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,2.826912758546103,190,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.9765385328468374,190,0.25,0.5,Diffusion,Operating model = Diffusion
ln_kappa2,0.30551564260654823,190,0.25,0.5,Diffusion,Operating model = Diffusion
beta[j1],-2.964597995687463,191,0.25,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.4164977224044297,191,0.25,1.5,Diffusion,Operating model = Diffusion
beta[j1],-3.2793733905256053,191,0.1,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.3939497074207816,191,0.1,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.5155543272229552,191,0.5,1.5,Diffusion,Operating model = Diffusion
ln_kappa2,1.5871806621384892,191,0.5,1.5,Diffusion,Operating model = Diffusion
beta[j1],-2.7404707147626564,191,0.25,3,Diffusion,Operating model = Diffusion
ln_kappa2,4.127668812957236,191,0.25,3,Diffusion,Operating model = Diffusion
beta[j1],-2.118425397466354,191,0.25,0.5,Diffusion,Operating model = Diffusion
