par,est,iter,ln_sigma_eta,Estimation model,Operating model
beta[j1],-2.5941642903923965,113,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.470106707100841,114,0,Diffusion,Operating model = Diffusion
beta[j1],-2.9518558029624122,114,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.309489899099626,114,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4095283114148427,115,0,Diffusion,Operating model = Diffusion
beta[j1],-2.314486090429482,115,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.307552568242369,115,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3435270250798244,116,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5147484156609488,116,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-1.979040571600794,116,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.6188425915491527,117,0,Diffusion,Operating model = Diffusion
beta[j1],-2.4369881338334585,117,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.4288322284857666,117,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.886351065801204,118,0,Diffusion,Operating model = Diffusion
beta[j1],-2.7710044514853,118,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.0785040242141073,118,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.490846632824545,119,0,Diffusion,Operating model = Diffusion
beta[j1],-2.322359136621852,119,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2960395787194448,119,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.053611227029284,120,0,Diffusion,Operating model = Diffusion
beta[j1],-3.1171878121604135,120,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.56445681977265,120,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4922397580781315,121,0,Diffusion,Operating model = Diffusion
beta[j1],-2.556629652461996,121,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.797725133149601,121,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.9147795361154167,122,0,Diffusion,Operating model = Diffusion
beta[j1],-2.4011128998235587,122,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.261581806285804,122,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.067159237849602,123,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3473430740170578,123,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.5028777954332013,123,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.7680420885743153,124,0,Diffusion,Operating model = Diffusion
beta[j1],-2.230207432447416,124,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.341751349007022,124,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.641332400696506,125,0,Diffusion,Operating model = Diffusion
beta[j1],-2.6434093349258028,125,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2562477098262965,125,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.5451544490730207,126,0,Diffusion,Operating model = Diffusion
beta[j1],-2.8944991695376046,126,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.4051057327531997,126,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.1470050729858787,127,0,Diffusion,Operating model = Diffusion
beta[j1],-2.744130810831021,127,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.358646216101092,127,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.6070052528333627,128,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3781595938340434,128,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.533840759493546,128,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3257154045666746,129,0,Diffusion,Operating model = Diffusion
beta[j1],-2.1926964217103677,129,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.714690708367288,129,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.523821723229099,130,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5146318196482276,130,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-3.1396478476282357,130,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3095037386811956,131,0,Diffusion,Operating model = Diffusion
beta[j1],-2.357686730248401,131,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.13758291443688,131,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2977558888308915,132,0,Diffusion,Operating model = Diffusion
beta[j1],-2.223320348479591,132,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3298671606159145,132,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.7719453631939976,133,0,Diffusion,Operating model = Diffusion
beta[j1],-2.230844405379712,133,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.288738607424118,133,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2474072649239503,134,0,Diffusion,Operating model = Diffusion
beta[j1],-2.4663854761697257,134,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.5224756645110205,134,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-3.270255894318354,135,0,Diffusion,Operating model = Diffusion
beta[j1],-2.333393529373759,135,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2393966980662956,135,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.7211260757804046,136,0,Diffusion,Operating model = Diffusion
beta[j1],-2.0310164465714924,136,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.6749060203548645,136,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-3.0051228149974265,137,0,Diffusion,Operating model = Diffusion
beta[j1],-2.456371244815468,137,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2734751491510488,137,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.182159191607705,138,0,Diffusion,Operating model = Diffusion
beta[j1],-2.229216077532773,138,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3295923757882435,138,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.639207073369132,139,0,Diffusion,Operating model = Diffusion
beta[j1],-2.313347598155282,139,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.35334050833203,139,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4160897066374285,140,0,Diffusion,Operating model = Diffusion
beta[j1],-2.538148050105627,140,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.9316354668780984,140,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4828655552421024,141,0,Diffusion,Operating model = Diffusion
beta[j1],-2.364067973741937,141,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3504367366920667,141,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2651559839428366,142,0,Diffusion,Operating model = Diffusion
beta[j1],-2.0469575802599054,142,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.1457204273919936,142,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2887621701596377,143,0,Diffusion,Operating model = Diffusion
beta[j1],-2.2132255258298272,143,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2839335216672256,143,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3735745567379687,144,0,Diffusion,Operating model = Diffusion
beta[j1],-2.543314706738268,144,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.766444528607024,144,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3257032889829192,145,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5383721905273298,145,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-1.8896384510646285,145,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2782037963429915,146,0,Diffusion,Operating model = Diffusion
beta[j1],-2.382126871022678,146,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.4187176330739923,146,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4107201427260896,147,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3538523716383772,147,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.216209274470331,147,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.578490868688207,148,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3535867342013788,148,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.320479760402855,148,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.8769559445184743,149,0,Diffusion,Operating model = Diffusion
beta[j1],-2.564728413480484,149,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.506367300711643,149,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2935535752125773,150,0,Diffusion,Operating model = Diffusion
beta[j1],-2.573699300361281,150,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.595554236402493,150,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.44451415919947,151,0,Diffusion,Operating model = Diffusion
beta[j1],-2.422061909464396,151,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.050591011299126,151,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4930148203496345,152,0,Diffusion,Operating model = Diffusion
beta[j1],-2.419002418474718,152,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.183363359204574,152,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.467103692435956,153,0,Diffusion,Operating model = Diffusion
beta[j1],-2.561804247723483,153,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.396625960603818,153,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.3301768990739458,154,0,Diffusion,Operating model = Diffusion
beta[j1],-2.219248347767798,154,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3688142984497134,154,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.530296915515629,155,0,Diffusion,Operating model = Diffusion
beta[j1],-2.215651106131543,155,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-3.1664572047212753,155,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.222631347594803,156,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3157755953924433,156,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.275193834842298,156,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.831086064417593,157,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3017832903804,157,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-1.9172339017410982,157,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.692755749582544,158,0,Diffusion,Operating model = Diffusion
beta[j1],-2.2896025358894176,158,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.572105110313063,158,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.177884719023701,159,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5455311160509373,159,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.2316327584451225,159,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4406785790360037,160,0,Diffusion,Operating model = Diffusion
beta[j1],-2.157168054177702,160,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-1.952119539353986,160,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4796917007969514,161,0,Diffusion,Operating model = Diffusion
beta[j1],-2.572012347120753,161,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.473266601565593,161,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.509856300787433,162,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3235853926424714,162,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.559791456341773,162,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.44397121333018,163,0,Diffusion,Operating model = Diffusion
beta[j1],-2.2864901599524345,163,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3574019561111466,163,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.662397124856377,164,0,Diffusion,Operating model = Diffusion
beta[j1],-2.19760505697621,164,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.218036810575924,164,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.8990678462656048,165,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5539240232834546,165,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.185623604552397,165,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.342752805880061,166,0,Diffusion,Operating model = Diffusion
beta[j1],-2.629680240190229,166,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.3738656545082115,166,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.564863995101283,167,0,Diffusion,Operating model = Diffusion
beta[j1],-2.0105794589650983,167,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.5738636376780017,167,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-3.0400066346029,168,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3181451649994784,168,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.0850394352385404,168,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.5043303981004215,169,0,Diffusion,Operating model = Diffusion
beta[j1],-2.0785912376618505,169,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.6808043283245255,169,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.2274736075118393,170,0,Diffusion,Operating model = Diffusion
beta[j1],-2.4200936972666356,170,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.6521024662964936,170,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4421026589929284,171,0,Diffusion,Operating model = Diffusion
beta[j1],-2.24051061016757,171,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.074519235503171,171,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.1110996789521246,172,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3972005570451316,172,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.49113909895191,172,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4606669458099777,173,0,Diffusion,Operating model = Diffusion
beta[j1],-1.994916414912211,173,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.6608034610005027,173,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.1065914088865516,174,0,Diffusion,Operating model = Diffusion
beta[j1],-2.4274933027812744,174,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-3.0008635353756317,174,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.4197361993769575,175,0,Diffusion,Operating model = Diffusion
beta[j1],-2.1999070495472965,175,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.533728552177711,175,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-3.5330895096065325,176,0,Diffusion,Operating model = Diffusion
beta[j1],-2.7904663135189898,176,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.4567497700475767,176,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.6446598268282866,177,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3486247231945496,177,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.242982619499,177,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.6415014681568314,178,0,Diffusion,Operating model = Diffusion
beta[j1],-2.8444287471082763,178,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.552532799919615,178,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.489859249223458,179,0,Diffusion,Operating model = Diffusion
beta[j1],-2.548243189038281,179,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.5194143560645896,179,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.346008404060091,180,0,Diffusion,Operating model = Diffusion
beta[j1],-2.3690232807569727,180,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.459141788983032,180,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.6710867150695954,181,0,Diffusion,Operating model = Diffusion
beta[j1],-2.5088416554639084,181,-2.30258509299405,Diffusion,Operating model = Diffusion
beta[j1],-2.193136852738671,181,0.693147180559945,Diffusion,Operating model = Diffusion
beta[j1],-2.558607974623146,182,0,Diffusion,Operating model = Diffusion
beta[j1],-2.392556663244238,182,-2.30258509299405,Diffusion,Operating model = Diffusion
